0x417a82,0x28e837c85a82
0x417cb5,0xd7ad1aae98e8
0x417e4d,0x603b044ec640
0x417804,0xd7ad1aad8fe0
0x417cb5,0xcf9605d008e8
0x4177e6,0xd7ad1aae10e0
0x417cb5,0xcf9605d098e8
0x41796c,0xd7ad1aae3100
0x417d95,0x603b044ecd88
0x4177e6,0xcf9605d010e0
0x417e19,0xcf9605d19108
0x41796c,0xcf9605d03100
0x417e19,0xe89031c99108
0x417e4d,0x603b044ed780
0x417cb5,0xe89031ca08e8
0x417cb5,0xe89031ca98e8
0x417804,0xcf9605d18fe0
0x417e4d,0x603b044edfc0
0x4177e6,0xe89031ca10e0
0x417e19,0xe89031cb9108
0x41796c,0xe89031ca3100
0x417e4d,0x603b044ee800
0x417cb5,0xe89031cc08e8
0x417798,0xe89031cad780
0x417804,0xe89031cadfe0
0x417cb5,0xe89031cc98e8
0x41141c,0x629a8386b380
0x417804,0xe89031cb8fe0
0x417e19,0xe89031cd9108
0x4177e6,0xe89031cc10e0
0x41796c,0xe89031cc3100
0x417cb5,0xe89031ce08e8
0x417798,0xe89031ccd780
0x417804,0xe89031ccdfe0
0x417cb5,0xe89031ce98e8
0x41796c,0xe89031cd5100
0x417804,0xe89031cd8fe0
0x4177e6,0xe89031ce10e0
0x417e19,0xe89031cf9108
0x41796c,0xe89031ce3100
0x41796c,0xe89031ce5100
0x417804,0xe89031cee800
0x417d95,0x603b044f0988
0x417cb5,0xe89031d098e8
0x41796c,0xe89031cf5100
0x41141c,0x629a8386b540
0x417804,0xe89031cf8fe0
0x417d95,0x603b044f0f88
0x4177e6,0xe89031d010e0
0x417e19,0xe89031d19108
0x417d95,0x603b044f1348
0x41796c,0xe89031d03100
0x417e4d,0x603b044f1380
0x41796c,0xe89031d05100
0x417804,0xe89031d0e800
0x417cb5,0xe89031d298e8
0x417d95,0x603b044f1c48
0x41796c,0xe89031d15100
0x417e4d,0x603b044f1e00
0x417804,0xe89031d18fe0
0x4177e6,0xe89031d210e0
0x41796c,0xe89031d23100
0x417e19,0xd7ad1aac3108
0x41796c,0xe89031d25100
0x417ce3,0x603b044f25c8
0x417cb5,0xd7ad1aac98e8
0x41796c,0xe89031d39100
0x417798,0xe89031d39f80
0x41796c,0xe89031d43100
0x417e4d,0x603b044f2e80
0x41796c,0xe89031d35100
0x417ce3,0x603b044f2ec8
0x417804,0xe89031d38fe0
0x417ce3,0x603b044f31c8
0x4177e6,0xe89031d408e0
0x41796c,0xe89031d45100
0x417e4d,0x603b044f3540
0x417804,0xe89031d4e800
0x41796c,0xe89031d55100
0x417ce3,0x603b044f3d08
0x4177e6,0xe89031d610e0
0x41796c,0xe89031d63100
0x41796c,0xe89031d65100
0x417cb5,0xe89031d810e8
0x417d95,0x603b044f4708
0x417804,0xe89031d6e800
0x41796c,0xe89031d75100
0x417e4d,0x603b044f4f80
0x417e4d,0x603b044f5100
0x4177e6,0xe89031d808e0
0x417d95,0x603b044f5248
0x41796c,0xe89031d83100
0x41796c,0xe89031d85100
0x417cb5,0xe89031da10e8
0x417804,0xe89031d8e800
0x417798,0xe89031d90f80
0x41796c,0xe89031d95100
0x4177e6,0xe89031da08e0
0x41796c,0xe89031da3100
0x41796c,0xe89031da5100
0x417ce3,0x603b044f6408
0x417cb5,0xe89031dc10e8
0x417d95,0x603b044f6748
0x417804,0xe89031dae800
0x417798,0xe89031db0f80
0x41796c,0xe89031db5100
0x417e4d,0x603b044f6c00
0x4177e6,0xe89031dc08e0
0x41796c,0xe89031dc3100
0x41796c,0xe89031dc5100
0x417cb5,0xe89031de10e8
0x4177e6,0xe89031dc98e0
0x417804,0xe89031dce800
0x417798,0xe89031dd0f80
0x41796c,0xe89031dd5100
0x41796c,0xe89031dd9100
0x417798,0xe89031dd9f80
0x4177e6,0xe89031de08e0
0x41796c,0xe89031de3100
0x41796c,0xe89031de5100
0x417cb5,0xe89031e010e8
0x4177e6,0xe89031de98e0
0x417804,0xe89031dee800
0x417798,0xe89031df0f80
0x417ce3,0x603b044f8988
0x41796c,0xe89031df5100
0x41796c,0xe89031df9100
0x417798,0xe89031df9f80
0x41141c,0x629a8386bc80
0x417d95,0x603b044f8fc8
0x417e19,0xe89031e15108
0x4177e6,0xe89031e008e0
0x417ce3,0x603b044f9108
0x41796c,0xe89031e03100
0x41796c,0xe89031e05100
0x4177e6,0xe89031e098e0
0x417804,0xe89031e0e800
0x417cb5,0xe89031d410e8
0x417798,0xe89031e10f80
0x41796c,0xe89031e23100
0x41796c,0xe89031e19100
0x417d95,0x603b044f9f88
0x417798,0xe89031e19f80
0x4177e6,0xe89031e208e0
0x417804,0xe89031e247e0
0x417cb5,0xe89031e410e8
0x417d95,0x603b044fa4c8
0x4177e6,0xe89031e298e0
0x417e19,0xe89031e43108
0x417804,0xe89031e2e800
0x417798,0xe89031e30f80
0x41796c,0xe89031e35100
0x41796c,0xe89031e39100
0x417798,0xe89031e39f80
0x4177e6,0xe89031e408e0
0x41796c,0xe89031e45100
0x417cb5,0xe89031e610e8
0x4177e6,0xe89031e498e0
0x417e19,0xe89031e63108
0x417804,0xe89031e4e800
0x417798,0xe89031e50f80
0x41796c,0xe89031e55100
0x41796c,0xe89031e59100
0x417798,0xe89031e59f80
0x417d95,0x603b044fbd88
0x417e4d,0x603b044fbf40
0x4177e6,0xe89031e608e0
0x41796c,0xe89031e65100
0x417cb5,0xe89031e810e8
0x4177e6,0xe89031e698e0
0x417d95,0x603b044fc508
0x417e19,0xe89031e83108
0x417804,0xe89031e6e800
0x417798,0xe89031e70f80
0x41796c,0xe89031e75100
0x41796c,0xe89031e79100
0x417798,0xe89031e79f80
0x4177e6,0xe89031e808e0
0x41796c,0xe89031e85100
0x417cb5,0xf4a57b0a08e8
0x417e19,0xf4a57b0a3108
0x417e19,0xf4a57b0a5108
0x4177e6,0xe89031e898e0
0x417804,0xe89031e8e800
0x417798,0xe89031e90f80
0x41796c,0xe89031e95100
0x41796c,0xe89031e99100
0x417d95,0x603b044fdc48
0x417798,0xe89031e99f80
0x417804,0xf4a57b0a47e0
0x41141c,0x629a838b5100
0x417ce3,0x603b044fe508
0x4177e6,0xaf7e60c410e0
0x41796c,0xaf7e60c43100
0x41796c,0xaf7e60c45100
0x417ce3,0x603b044febc8
0x417804,0x5b4487bce800
0x417ce3,0x603b044fed48
0x41796c,0x5b4487bd5100
0x4177e6,0x5b4487be10e0
0x41796c,0x5b4487be3100
0x41141c,0x629a838b5240
0x41796c,0x5b4487be5100
0x417cb5,0x5b4487c010e8
0x417804,0x5b4487bee800
0x41796c,0x5b4487bf5100
0x417ce3,0x603b04500188
0x4177e6,0x5b4487c008e0
0x41796c,0x5b4487c03100
0x417cb5,0xe89031e210e8
0x41796c,0x5b4487c05100
0x417e19,0xe89031e25108
0x417e4d,0x603b045008c0
0x417e4d,0x603b04500980
0x417cb5,0x5b4487c210e8
0x417798,0x5b4487c14f80
0x417804,0x5b4487c18fe0
0x417e4d,0x603b04500d40
0x417798,0x5b4487c10f80
0x417d95,0x603b045010c8
0x417d95,0x603b04501188
0x4177e6,0x5b4487c208e0
0x41796c,0x5b4487c23100
0x41796c,0x5b4487c25100
0x417cb5,0x5b4487c410e8
0x417e19,0x5b4487c43108
0x417e4d,0x603b04501c40
0x417798,0x5b4487c30f80
0x41796c,0x5b4487c35100
0x41796c,0x5b4487c39100
0x417798,0x5b4487c39f80
0x417e4d,0x603b045023c0
0x4177e6,0x5b4487c408e0
0x41796c,0x5b4487c45100
0x417d95,0x603b04502748
0x417cb5,0x5b4487c610e8
0x4177e6,0x5b4487c498e0
0x417e19,0x5b4487c63108
0x417804,0x5b4487c4e800
0x417798,0x5b4487c50f80
0x41796c,0x5b4487c55100
0x41796c,0x5b4487c59100
0x417798,0x5b4487c59f80
0x417d95,0x603b04503108
0x4177e6,0x5b4487c608e0
0x41796c,0x5b4487c65100
0x417cb5,0x5b4487c810e8
0x4177e6,0x5b4487c698e0
0x417e19,0x5b4487c83108
0x417804,0x5b4487c6e800
0x417798,0x5b4487c70f80
0x41796c,0x5b4487c75100
0x41796c,0x5b4487c79100
0x417798,0x5b4487c79f80
0x417e19,0x5b4487c95108
0x4177e6,0x5b4487c808e0
0x41796c,0x5b4487c85100
0x417e4d,0x603b045047c0
0x417cb5,0x5b4487ca10e8
0x4177e6,0x5b4487c898e0
0x417e19,0x5b4487ca3108
0x417804,0x5b4487c8e800
0x417e19,0x5b4487ca5108
0x417798,0x5b4487c90f80
0x417798,0x5b4487c94f80
0x41796c,0x5b4487c99100
0x417798,0x5b4487c99f80
0x417ce3,0x603b04505108
0x417e19,0x5b4487cb5108
0x417e4d,0x603b04505300
0x4177e6,0x5b4487ca08e0
0x417804,0x5b4487ca47e0
0x417ce3,0x603b04505708
0x417cb5,0x5b4487cc10e8
0x4177e6,0x5b4487ca98e0
0x417e19,0x5b4487cc3108
0x417804,0x5b4487cae800
0x417e19,0x5b4487cc5108
0x417e4d,0x603b04505a80
0x417798,0x5b4487cb0f80
0x417798,0x5b4487cb4f80
0x417cb5,0xaa4a5bd498e8
0x41796c,0x5b4487cb9100
0x417798,0x5b4487cb9f80
0x4177e6,0x5b4487cc08e0
0x417e4d,0x603b04506380
0x417804,0x5b4487cc47e0
0x417d95,0x603b04506588
0x41796c,0xaa4a5bd43100
0x41796c,0xaa4a5bd45100
0x417e19,0xec9543a19108
0x417cb5,0xec9543a208e8
0x417804,0xaa4a5bd4e800
0x417ce3,0x603b04507208
0x417e4d,0x603b04507280
0x417804,0xec9543a18fe0
0x417e19,0x5b4487c15108
0x417e19,0x5b4487c19108
0x4177e6,0xec9543a210e0
0x41796c,0xec9543a23100
0x417e4d,0x603b04507a00
0x417798,0xec9543a2d780
0x417804,0xec9543a2dfe0
0x417cb5,0xec9543a408e8
0x417e4d,0x603b04507c40
0x417d95,0x603b04507cc8
0x41796c,0xec9543a39100
0x417798,0xec9543a39f80
0x417cb5,0xec9543a498e8
0x417798,0xec9543a30f80
0x417798,0xec9543a34f80
0x4177e6,0xec9543a410e0
0x417e19,0xec9543a59108
0x41796c,0xec9543a43100
0x417ce3,0x603b04508b88
0x417cb5,0xec9543a608e8
0x417798,0xec9543a4d780
0x417804,0xec9543a4dfe0
0x417cb5,0xec9543a698e8
0x417804,0xec9543a58fe0
0x4177e6,0xec9543a610e0
0x417e19,0xec9543a79108
0x41796c,0xec9543a63100
0x417e4d,0x603b045098c0
0x417cb5,0xec9543a808e8
0x417cb5,0xec9543a898e8
0x417804,0xec9543a78fe0
0x4177e6,0xec9543a810e0
0x417e19,0xec9543a99108
0x41796c,0xec9543a83100
0x417cb5,0xec9543aa08e8
0x417cb5,0xec9543aa98e8
0x417804,0xec9543a98fe0
0x417d95,0x603b0450b388
0x417e4d,0x603b0450b540
0x4177e6,0xec9543aa10e0
0x417e19,0xec9543ab9108
0x41796c,0xec9543aa3100
0x41796c,0xec9543aa5100
0x417cb5,0xec9543ac08e8
0x417d95,0x603b0450bc88
0x417cb5,0xec9543ac98e8
0x41796c,0xec9543ab5100
0x417d95,0x603b0450c1c8
0x417804,0xec9543ab8fe0
0x417d95,0x603b0450c648
0x4177e6,0xec9543ac10e0
0x417e19,0xec9543ad9108
0x41796c,0xec9543ac3100
0x41796c,0xec9543ac5100
0x417cb5,0xec9543ae08e8
0x417ce3,0x603b0450cd88
0x417cb5,0xec9543ae98e8
0x41796c,0xec9543ad5100
0x417804,0xec9543ad8fe0
0x4177e6,0xec9543ae10e0
0x417e19,0xec9543af9108
0x417d95,0x603b0450d788
0x41796c,0xec9543ae3100
0x41796c,0xec9543ae5100
0x417804,0xec9543aee800
0x417cb5,0xec9543b098e8
0x417d95,0x603b0450dfc8
0x41796c,0xec9543af5100
0x417804,0xec9543af8fe0
0x4177e6,0xec9543b010e0
0x41796c,0xec9543b03100
0x417e19,0xec9543a35108
0x417d95,0x603b0450e808
0x41796c,0xec9543b05100
0x417798,0x270fe390f80
0x417cb5,0x270fe3a10e8
0x41796c,0x270fe395100
0x41796c,0x270fe399100
0x417798,0x270fe399f80
0x417804,0x270fe398fe0
0x4177e6,0x270fe3a08e0
0x41796c,0x270fe3a3100
0x41796c,0x270fe3a5100
0x417cb5,0x270fe3c10e8
0x4177e6,0x270fe3a98e0
0x417e19,0x270fe3c3108
0x417804,0x270fe3ae800
0x417798,0x270fe3b0f80
0x41796c,0x270fe3b5100
0x41796c,0x270fe3b9100
0x417798,0x270fe3b9f80
0x4177e6,0x270fe3c08e0
0x417ce3,0x603b04510988
0x41796c,0x270fe3c5100
0x417cb5,0x270fe3e10e8
0x4177e6,0x270fe3c98e0
0x417e19,0x270fe3e3108
0x417804,0x270fe3ce800
0x417ce3,0x603b04510f88
0x417798,0x270fe3d0f80
0x41796c,0x270fe3d5100
0x417ce3,0x603b04511348
0x417d95,0x603b04511388
0x41796c,0x270fe3d9100
0x417798,0x270fe3d9f80
0x4177e6,0x270fe3e08e0
0x41796c,0x270fe3e5100
0x417ce3,0x603b04511c48
0x417cb5,0x270fe4010e8
0x4177e6,0x270fe3e98e0
0x417e19,0x270fe403108
0x417d95,0x603b04511e08
0x417804,0x270fe3ee800
0x417798,0x270fe3f0f80
0x41796c,0x270fe3f5100
0x41796c,0x270fe3f9100
0x417798,0x270fe3f9f80
0x417e4d,0x603b045125c0
0x4177e6,0x270fe4008e0
0x41796c,0x270fe405100
0x417cb5,0x270fe4210e8
0x4177e6,0x270fe4098e0
0x417e19,0x270fe423108
0x417804,0x270fe40e800
0x417d95,0x603b04512e88
0x417e4d,0x603b04512ec0
0x417798,0x270fe410f80
0x417e4d,0x603b045131c0
0x41796c,0x270fe415100
0x41796c,0x270fe419100
0x417798,0x270fe419f80
0x417e19,0x270fe435108
0x417d95,0x603b04513548
0x4177e6,0x270fe4208e0
0x41796c,0x270fe425100
0x417cb5,0x270fe4410e8
0x417e19,0x270fe443108
0x417798,0x270fe42d780
0x417e4d,0x603b04513d00
0x417e19,0x270fe445108
0x417804,0x270fe42dfe0
0x417798,0x270fe430f80
0x417798,0x270fe434f80
0x41796c,0x270fe439100
0x417798,0x270fe439f80
0x417e19,0x270fe455108
0x4177e6,0x270fe4408e0
0x417ce3,0x603b04514708
0x417804,0x270fe4447e0
0x417cb5,0x270fe4610e8
0x4177e6,0x270fe4498e0
0x417e19,0x270fe463108
0x417798,0x270fe44d780
0x417e19,0x270fe465108
0x417804,0x270fe44dfe0
0x417798,0x270fe450f80
0x417d95,0x603b04514f88
0x417798,0x270fe454f80
0x417d95,0x603b04515108
0x417ce3,0x603b04515248
0x41796c,0x270fe459100
0x417798,0x270fe459f80
0x4177e6,0x270fe4608e0
0x417804,0x270fe4647e0
0x4177e6,0x270fe4698e0
0x417e19,0x270fe483108
0x41796c,0x270fe475100
0x417e19,0x270fe485108
0x417804,0x270fe478fe0
0x41796c,0x270fe479100
0x417798,0x270fe479f80
0x417e4d,0x603b04516400
0x417e19,0x270fe495108
0x4177e6,0x270fe4808e0
0x417ce3,0x603b04516748
0x417804,0x270fe4847e0
0x4177e6,0x270fe4898e0
0x417cb5,0x270fe4a08e8
0x417e19,0x270fe4a3108
0x417d95,0x603b04516c08
0x417798,0x270fe48d780
0x417e19,0x270fe4a5108
0x417804,0x270fe48dfe0
0x417798,0x270fe494f80
0x41796c,0x270fe499100
0x417798,0x270fe499f80
0x417e19,0x270fe4b5108
0x417804,0x270fe4a47e0
0x4177e6,0x270fe4a98e0
0x417cb5,0x270fe4c08e8
0x417e19,0x270fe4c3108
0x417798,0x270fe4ad780
0x417e19,0x270fe4c5108
0x417804,0x270fe4adfe0
0x417798,0x270fe4b4f80
0x41796c,0x270fe4b9100
0x417798,0x270fe4b9f80
0x417e19,0x270fe4d5108
0x417e19,0x270fe4d9108
0x417804,0x270fe4c47e0
0x417e4d,0x603b04518980
0x4177e6,0x270fe4c98e0
0x417cb5,0x270fe4e08e8
0x417e19,0x270fe4e3108
0x417798,0x270fe4cd780
0x417e19,0x270fe4e5108
0x417804,0x270fe4cdfe0
0x417cb5,0x270fe4e98e8
0x417798,0x270fe4d4f80
0x417ce3,0x603b04518fc8
0x417e4d,0x603b04519100
0x417804,0x270fe4d8fe0
0x417e19,0x270fe4f5108
0x417e19,0x270fe4f9108
0x417804,0x270fe4e47e0
0x417cb5,0x270fe5008e8
0x417e19,0x270fe503108
0x417798,0x270fe4ed780
0x417e19,0x270fe505108
0x417804,0x270fe4edfe0
0x417cb5,0x270fe5098e8
0x417798,0x270fe4f4f80
0x417ce3,0x603b04519f88
0x417804,0x270fe4f8fe0
0x417e19,0x270fe515108
0x417ce3,0x603b0451a4c8
0x417e19,0x270fe519108
0x417804,0x270fe5047e0
0x417cb5,0x270fe5208e8
0x417798,0x270fe50d780
0x417e19,0x270fe525108
0x417804,0x270fe50dfe0
0x417cb5,0x270fe5298e8
0x417798,0x270fe514f80
0x417804,0x270fe518fe0
0x417e19,0x270fe535108
0x4177e6,0x270fe5210e0
0x417e19,0x270fe539108
0x417804,0x270fe5247e0
0x417cb5,0x270fe5408e8
0x417798,0x270fe52d780
0x417e19,0x270fe545108
0x417804,0x270fe52dfe0
0x417ce3,0x603b0451bd88
0x417cb5,0x270fe5498e8
0x417798,0x270fe534f80
0x417d95,0x603b0451bf48
0x417804,0x270fe538fe0
0x417ce3,0x603b0451c508
0x4177e6,0x270fe5410e0
0x417804,0x270fe5447e0
0x417798,0x270fe54d780
0x417cb5,0x270fe4810e8
0x417804,0x270fe54dfe0
0x417cb5,0x270fe5698e8
0x417804,0x270fe5647e0
0x41796c,0x270fe559100
0x417e19,0x270fe575108
0x417798,0x270fe559f80
0x417e19,0x270fe579108
0x4177e6,0x270fe5608e0
0x41796c,0x270fe563100
0x417cb5,0x270fe5808e8
0x417798,0x270fe56d780
0x417e19,0x270fe585108
0x417804,0x270fe56dfe0
0x417ce3,0x603b0451dc48
0x417cb5,0x270fe5898e8
0x417798,0x270fe574f80
0x417804,0x270fe578fe0
0x4177e6,0x270fe5810e0
0x417e4d,0x603b0451e500
0x417804,0x270fe5847e0
0x417cb5,0x8c6c7cc10e8
0x417804,0x8c6c7cae800
0x417e4d,0x603b0451ebc0
0x417798,0x8c6c7cb0f80
0x417e4d,0x603b0451ed40
0x41796c,0x8c6c7cb5100
0x41796c,0x8c6c7cb9100
0x417798,0x8c6c7cb9f80
0x4177e6,0x8c6c7cc08e0
0x41796c,0x8c6c7cc3100
0x41796c,0x8c6c7cc5100
0x417cb5,0x8c6c7ce10e8
0x4177e6,0x8c6c7cc98e0
0x417e19,0x8c6c7ce3108
0x417804,0x8c6c7cce800
0x417798,0x8c6c7cd0f80
0x41796c,0x8c6c7cd5100
0x41796c,0x8c6c7cd9100
0x417798,0x8c6c7cd9f80
0x417e4d,0x603b04520180
0x4177e6,0x8c6c7ce08e0
0x41796c,0x8c6c7ce5100
0x417cb5,0x8c6c7d010e8
0x417d95,0x603b045208c8
0x4177e6,0x8c6c7ce98e0
0x417d95,0x603b04520988
0x417e19,0x8c6c7d03108
0x417804,0x8c6c7cee800
0x417798,0x8c6c7cf0f80
0x417d95,0x603b04520d48
0x41796c,0x8c6c7cf5100
0x41796c,0x8c6c7cf9100
0x417798,0x8c6c7cf9f80
0x417ce3,0x603b045210c8
0x417ce3,0x603b04521188
0x4177e6,0x8c6c7d008e0
0x41796c,0x8c6c7d05100
0x417cb5,0x8c6c7d210e8
0x4177e6,0x8c6c7d098e0
0x417e19,0x8c6c7d23108
0x417804,0x8c6c7d0e800
0x417d95,0x603b04521c48
0x417798,0x8c6c7d10f80
0x41796c,0x8c6c7d15100
0x41796c,0x8c6c7d19100
0x417798,0x8c6c7d19f80
0x417d95,0x603b045223c8
0x4177e6,0x8c6c7d208e0
0x41796c,0x8c6c7d25100
0x417ce3,0x603b04522748
0x417cb5,0x8c6c7d410e8
0x4177e6,0x8c6c7d298e0
0x417e19,0x8c6c7d43108
0x417804,0x8c6c7d2e800
0x417798,0x8c6c7d30f80
0x41796c,0x8c6c7d35100
0x41796c,0x8c6c7d39100
0x417798,0x8c6c7d39f80
0x417ce3,0x603b04523108
0x417e19,0x8c6c7d55108
0x4177e6,0x8c6c7d408e0
0x41796c,0x8c6c7d45100
0x4177e6,0x8c6c7d498e0
0x417804,0x8c6c7d4e800
0x417cb5,0x270fe5610e8
0x417e19,0x270fe565108
0x417798,0x8c6c7d50f80
0x41796c,0x8c6c7d59100
0x417e19,0x8c6c7d75108
0x417798,0x8c6c7d59f80
0x4177e6,0x8c6c7d608e0
0x41796c,0x8c6c7d63100
0x417cb5,0x8c6c7d810e8
0x417d95,0x603b045247c8
0x4177e6,0x8c6c7d698e0
0x417e19,0x8c6c7d83108
0x417804,0x8c6c7d6e800
0x417e19,0x8c6c7d85108
0x417798,0x8c6c7d70f80
0x417798,0x8c6c7d74f80
0x41796c,0x8c6c7d79100
0x417798,0x8c6c7d79f80
0x417e19,0x8c6c7d95108
0x417e4d,0x603b04525100
0x417d95,0x603b04525308
0x4177e6,0x8c6c7d808e0
0x417804,0x8c6c7d847e0
0x417cb5,0x8c6c7da10e8
0x417e4d,0x603b04525700
0x417e19,0x8c6c7da3108
0x4177e6,0x8c6c7d898e0
0x417e19,0x8c6c7da5108
0x417804,0x8c6c7d8e800
0x417d95,0x603b04525a88
0x417798,0x8c6c7d90f80
0x417798,0x8c6c7d94f80
0x417e19,0xb4165f8d5108
0x41796c,0x8c6c7d99100
0x417798,0x8c6c7d99f80
0x4177e6,0x8c6c7da08e0
0x417d95,0x603b04526388
0x417804,0x8c6c7da47e0
0x417ce3,0x603b04526588
0x4177e6,0x8c6c7da98e0
0x417804,0x9891309047e0
0x417e19,0xe5cff27a5108
0x417804,0x774a7ecce800
0x417cb5,0xe5cff27a98e8
0x41796c,0x774a7ecd5100
0x417e4d,0x603b04527200
0x417e19,0xe5cff27b5108
0x417d95,0x603b04527288
0x417e19,0xe5cff27b9108
0x4177e6,0x8e9578f408e0
0x417804,0xe5cff27a47e0
0x417cb5,0xe5cff27c08e8
0x417d95,0x603b04527a08
0x417798,0xe5cff27ad780
0x417e19,0xe5cff27c5108
0x417804,0xe5cff27adfe0
0x417d95,0x603b04527c48
0x417ce3,0x603b04527cc8
0x417cb5,0xe5cff27c98e8
0x417798,0xe5cff27b4f80
0x417804,0xe5cff27b8fe0
0x4177e6,0xe5cff27c10e0
0x417e19,0xe5cff27d9108
0x417804,0xe5cff27c47e0
0x417cb5,0xe5cff27e08e8
0x417798,0xe5cff27cd780
0x417804,0xe5cff27cdfe0
0x417e4d,0x603b04528b80
0x417cb5,0xe5cff27e98e8
0x417804,0xe5cff27d8fe0
0x4177e6,0xe5cff27e10e0
0x417e19,0xe5cff27f9108
0x41796c,0xe5cff27e3100
0x417cb5,0xe5cff28008e8
0x417d95,0x603b045298c8
0x417798,0xe5cff27ed780
0x417804,0xe5cff27edfe0
0x417cb5,0xe5cff28098e8
0x417804,0xe5cff27f8fe0
0x417e19,0xe5cff2815108
0x4177e6,0xe5cff28010e0
0x41796c,0xe5cff2803100
0x417798,0xe5cff280d780
0x417cb5,0x8c6c7d610e8
0x417804,0xe5cff280dfe0
0x41141c,0x629a839498c0
0x4177e6,0xe5cff28210e0
0x417804,0xe5cff28247e0
0x417ce3,0x603b0452b388
0x417e19,0xe5cff2839108
0x417d95,0x603b0452b548
0x4177e6,0xe5cff28208e0
0x41796c,0xe5cff2825100
0x417cb5,0xe5cff28408e8
0x417cb5,0xe5cff28498e8
0x417ce3,0x603b0452bc88
0x417804,0xe5cff2838fe0
0x417ce3,0x603b0452c1c8
0x4177e6,0xe5cff28410e0
0x417e19,0xe5cff2859108
0x41796c,0xe5cff2843100
0x417ce3,0x603b0452c648
0x417cb5,0xe5cff28608e8
0x417cb5,0xe5cff28698e8
0x417e4d,0x603b0452cd80
0x417804,0xe5cff2858fe0
0x4177e6,0xe5cff28610e0
0x417e19,0xe5cff2879108
0x41796c,0xe5cff2863100
0x41796c,0xe5cff2865100
0x417cb5,0xe5cff28808e8
0x417ce3,0x603b0452d788
0x417cb5,0xe5cff28898e8
0x41796c,0xe5cff2875100
0x417804,0xe5cff2878fe0
0x417ce3,0x603b0452dfc8
0x4177e6,0xe5cff28810e0
0x417e19,0xe5cff2899108
0x41796c,0xe5cff2883100
0x41796c,0xe5cff2885100
0x417cb5,0xe5cff28a08e8
0x417ce3,0x603b0452e808
0x417cb5,0xe5cff28a98e8
0x41796c,0xe5cff2895100
0x417804,0xe5cff2898fe0
0x4177e6,0xe5cff28a10e0
0x417e19,0xe5cff28b9108
0x41796c,0xe5cff28a3100
0x41796c,0xe5cff28a5100
0x417804,0xe5cff28ae800
0x417cb5,0xe5cff28c98e8
0x41796c,0xe5cff28b5100
0x417804,0xe5cff28b8fe0
0x4177e6,0xe5cff28c10e0
0x417e19,0xe5cff28d9108
0x41796c,0xe5cff28c3100
0x41796c,0xe5cff28c5100
0x417804,0xe5cff28ce800
0x417e4d,0x603b04530980
0x417cb5,0xe5cff28e98e8
0x41796c,0xe5cff28d5100
0x417804,0xe5cff28d8fe0
0x417e4d,0x603b04530f80
0x4177e6,0xe5cff28e10e0
0x417e4d,0x603b04531340
0x41796c,0xe5cff28e3100
0x417e19,0xe5cff28f9108
0x417ce3,0x603b04531388
0x41796c,0xe5cff28e5100
0x417804,0xe5cff28ee800
0x417e4d,0x603b04531c40
0x41796c,0xe5cff28f5100
0x417cb5,0xe5cff28298e8
0x417ce3,0x603b04531e08
0x4177e6,0xe5cff29010e0
0x417804,0xe5cff29047e0
0x41796c,0xe5cff2905100
0x417d95,0x603b045325c8
0x4177e6,0xe5cff29098e0
0x417804,0xe5cff290e800
0x41796c,0xe5cff2915100
0x417ce3,0x603b04532e88
0x417d95,0x603b04532ec8
0x4177e6,0xe5cff29210e0
0x417d95,0x603b045331c8
0x41796c,0xe5cff2923100
0x41796c,0xe5cff2925100
0x417ce3,0x603b04533548
0x417cb5,0xe5cff29410e8
0x417804,0xe5cff292e800
0x41796c,0xe5cff2935100
0x417d95,0x603b04533d08
0x4177e6,0xe5cff29408e0
0x41796c,0xe5cff2943100
0x41796c,0xe5cff2945100
0x417cb5,0xe5cff29610e8
0x417e4d,0x603b04534700
0x417804,0xe5cff294e800
0x417798,0xe5cff2950f80
0x41796c,0xe5cff2955100
0x417ce3,0x603b04534f88
0x417ce3,0x603b04535108
0x4177e6,0xe5cff29608e0
0x417e4d,0x603b04535240
0x41796c,0xe5cff2963100
0x41796c,0xe5cff2965100
0x417cb5,0xe5cff29810e8
0x417804,0xe5cff296e800
0x417798,0xe5cff2970f80
0x41796c,0xe5cff2975100
0x4177e6,0xe5cff29808e0
0x41796c,0xe5cff2983100
0x41796c,0xe5cff2985100
0x417d95,0x603b04536408
0x417cb5,0xe5cff29a10e8
0x4177e6,0xe5cff29898e0
0x417e4d,0x603b04536740
0x417804,0xe5cff298e800
0x417798,0xe5cff2990f80
0x41796c,0xe5cff2995100
0x417ce3,0x603b04536c08
0x417e19,0xc839f5719108
0x41796c,0xe5cff2999100
0x417798,0xe5cff2999f80
0x417cb5,0xc839f57208e8
0x4177e6,0xe5cff29a08e0
0x417cb5,0xc839f57298e8
0x417798,0x73fab736d780
0x417804,0x73fab736dfe0
0x417804,0xc839f5718fe0
0x417e19,0xc839f5739108
0x41796c,0xc839f5723100
0x41796c,0xc839f5725100
0x417cb5,0xc839f57498e8
0x41796c,0xc839f5735100
0x417804,0xc839f5738fe0
0x417cb5,0xe5cff29008e8
0x417d95,0x603b04538988
0x417e19,0xe5cff2903108
0x4177e6,0xc839f57410e0
0x41796c,0xc839f5743100
0x41796c,0xc839f5745100
0x417e4d,0x603b04538fc0
0x417d95,0x603b04539108
0x417804,0xc839f5758fe0
0x417cb5,0xc839f57698e8
0x417804,0xc839f574e800
